text,label,label
Un service précieux qui a sans doute permis de sauver des vies,A2,1
"Après cette tranquille soirée, les soupçons de Swann étaient calmés ; il bénissait Odette et le lendemain, dès le matin, il faisait envoyer chez elle les plus beaux bijoux, parce que ces bontés de la veille avaient excité ou sa gratitude, ou le désir de les voir se renouveler, ou un paroxysme d'amour qui avait besoin de se dépenser.",C2,5
La femme a finalement réussi à sortir du trou.,A2,1
Il faut du temps et du courage pour soigner toute cette ménagerie !,B1,2
Par degrés mes sentiments se réveillèrent.,C2,5
Le fait est méconnu mais l'Afrique a aussi un marché carbone qui valorise les efforts environnementaux des entreprises.,C1,4
Alors comment ça marche ?,A1,0
"Le lendemain, le 25 décembre, est le jour de Noël",B1,2
La police investit d'ailleurs chaque année des millions d'euros afin d'écouter électroniquement les conversations des suspects.,C1,4
"Curieusement, l'actuel président du groupe Radio-France ne se souvient pas du débat après l'arrivée de Monsieur : ""Son arrivée n'a pas été critiquée, car il était évident que Monsieur avait beaucoup de présence à la radio.",B1,2
"On venait avec l'école chaque année, j'ai fait un stage de voile aussi un été.",B1,2
Où accepte-t-il de le cacher ?,B1,2
"Je suis désolée, mais je ne suis pas libre ce week-end.",A1,0
"Il jugeait que ses déclarations ""ouvertement politiques"" auraient un ""impact toxique"" sur les relations entre le Congrès et la Maison Blanche.",B2,3
"Le Conseil constitutionnel français a donc une grande autorité sur l'ensemble des institutions françaises, mais cette autorité est limitée au champ du contrôle de constitutionnalité.",B2,3
"Célibat, sous-fécondité a l'échelle ibérique et départs forment ainsi un système régulateur de la croissance démographique.",C2,5
"Le soleil brûlant de juillet la faisait transpirer, la sueur collait sa frange sur son front et son bras la faisait souffrir à force de répéter le même va-et-vient pour le troisième jour consécutif.",B2,3
Je me tournai vers le lac sans autre but que de cacher les larmes de joie dont mes yeux étaient inondés.,B2,3
Il est évident que des écoles si différentes ont dû employer des procédés de composition absolument opposés.,C1,4
"Leurs enfants sont grands (ceux du premier lit du moins), leurs emprunts remboursés, leurs revenus souvent confortables - ils détiennent 60% de la richesse nationale et 50% du revenu net des ménages français - ils sont propriétaires de leur logement dans 8 cas sur 10 et possèdent un autre bien immobilier dans 1 cas sur 3.",C1,4
"Eh bien, ce n'est pas ce que pensent certaines personnes.",A2,1
"En partenariat avec l'INPES (Institut National de Prévention et d'Éducation pour la Santé), elle a mis en place un programme sur l'addiction aux écrans, qui aborde le fonctionnement du cerveau, à la limite des neurosciences.",C2,5
C'est bizarre que ça arrive juste maintenant.,A2,1
"Cette gaieté italienne, pleine de brio et d'imprévu, faisait oublier la tristesse sombre que les regards du marquis et de son fils aîné répandaient autour d'eux à Grianta.",C1,4
On ne peut pas demander à l'école de tout changer.,A2,1
Pourquoi tu prends ce risque ?,A2,1
"Or les éleveurs du Montana craignent que les bisons transmettent à leurs bovins la brucellose, une maladie qui provoque l'avortement.",C1,4
On est frappé par le jugement acerbe qu'émettent certains adolescents quand ils évoquent les possesseurs de portable de leur âge.,B2,3
"Dans pas longtemps, je vais proposer des dictées.",A2,1
Tous ces boulversements impliquent des conséquences tragiques comme l'augmentation de l'effet de serre et le réchauffement climatique.,B2,3
C'est une charmante ville.,A1,0
"Les aventuriers d'aujourd'hui, s'ils découvrent une île, ont bien des chances qu'elle ne soit constituée que par des déchets plastiques.",B2,3
Elle fait face à de nombreux défis et elle les relève.,A2,1
"Par ailleurs, Platon, dans Protagoras, relate l'apparition de la technique, et donc du travail, chez les Hommes dans ""le mythe de Prométhée""",C2,5
Elle commémore la résurrection de Jésus mais fête aussi le printemps,B1,2
Chacun de ses projets touche en moyenne 10000 classes.,C2,5
Les trafiquants se rabattent donc sur les ursidés d'Amérique du Nord.,C1,4
"Des balades sur les quais de Seine jusqu'au pont des Arts, des pauses déjeuner au jardin du Luxembourg, des plans de la tour Eiffel et de l'Opéra Garnier : les décors de la série ""Emily in Paris"" semblent tout droit tirés d'un guide touristique.",B2,3
"Notre papier comporte en premier lieu une description détaillée des données étudiées, ainsi que diverses analyses concernant ces dernières.",B2,3
"On dirait d'une caravane immense, d'une espèce de fantasia nautique, somptueusement bariolée, évoluant, aux derniers feux du soleil, sur la tranquille splendeur des eaux.",C2,5
"Aujourd'hui, plus aucun grand laboratoire de médicaments ne peut rester isolé.",B2,3
Ma fille fait parfois des gâteaux avec sa grand-mère le samedi après-midi.,A1,0
"Un beau jour, il apprit que Sa Majesté avait daigné accepter gracieusement la démission qu'il donnait de son emploi dans l'administration, et en même temps lui conférait la place de second grand majordome major du royaume lombardo-vénitien.",C1,4
"De la même manière, on assiste aujourd'hui à la naissance d'un nouvel âge, analyse le sociologue Jean Viard, 56 ans.",C1,4
Elle s'appelle Folio et elle a un an.,A1,0
"Il y a cinq chambres, une grande cuisine, un salon et deux salles de bains",A1,0
"Du coup, le papier a une valeur qu'on a besoin de retrouver",A2,1
"En 1989, alors que le cyclone Hugo frappe la Guadeloupe avec des rafales de vent à plus de 300 km/h, le jardin est dévasté",C1,4
"Sous un vieux dépotoir romain, quelques strates plus bas encore, des archéologues de l'Académie polonaise des sciences ont trouvé en 2011 des restes de petits animaux.",C1,4
"Le sapin trône au milieu du salon avec ses boules multicolores, ses guirlandes argentées son étoile dorée",B2,3
"A ce titre, la commune a engagé une procédure de classement en site patrimonial remarquable.",C1,4
"Oh tu sais, au début ce n'était pas facile.",A2,1
Cette situation se prolongea.,B2,3
Les fontières de la communication ont éclaté.,B2,3
"Je levai courageusement le petit doigt et je repris mon souffle, coupé par la stupeur de ce que j'avais vu précédement.",B2,3
"Emma se penchait pour le voir, égratignant avec ses ongles le velours de sa loge.",B2,3
"Il faut le faire, mais ça prendra du temps.",A2,1
Il faut savoir que les étudiants comme les travailleurs attendent ces vacances avec impatiente,B1,2
"Si vous mangiez moins de féculents et de matières grasses, vous auriez la taille plus fine et le corps mieux sculpté.",B2,3
"En France, le développement du commerce équitable passe par l'éducation du grand public, encore peu mobilisé parce que peu informé.",C1,4
"C'est la génération ""moi, moi, moi"", qui préfère l'accomplissement à l'accumulation de biens, la jouissance à l'abnégation, note Jean-Paul Tréguer, 50 ans, patron de l'agence de pub Senioragency et pionnier du marketing en direction des seniors.",C1,4
"On peut, cependant, avancer que la Daimler fut la première moto dotée d'un moteur à combustion interne.",C2,5
Je travaille comme serveur dans un petit restaurant,A1,0
"On se reverra à la rentrée, j'ai hâte de te raconter le reste de mon voyage",B1,2
Le Royaume-Uni a demandé une nouvelle réunion du Conseil de sécurité vendredi.,B2,3
"Ils ne connaissaient des contrées voisines que ce que leur révélaient les visites rares de voyageurs égarés ou de hardis marchands, et ne désiraient pas en connaître davantage, leur sol étant fécond et suffisant à leurs besoins.",B2,3
"Encore faut-il réfléchir aux changements lourds induits par ces nouvelles technologies sur le plan social, politique, collectif.",B2,3
Ma mère viendra en France.,B1,2
"En Compétitif, il s'agit de 30 manches, l'équipe gagnant 16 manches l'emporte, mais le match se termine par une égalité si aucune des deux équipes n'a atteint 16 à la fin de la trentième manche.",C1,4
"Ils faisaient aussi la course sur la plage, et Louis gagnait souvent, parce qu'il était le plus rapide",A2,1
"Il était équipé, alors, d'un moteur à vapeur entraînant la roue arrière et de pédales agissant sur la roue avant.",B2,3
Elle est rapide.,A1,0
Mon amourpropre s'y mêlait.,C2,5
"Aussi, mieux vaut être créatif et envisager des solutions alternatives au salariat.",C1,4
"Un savant fait un Golem, créature intelligente à son image, mais ne supporte pas son autonomie, provoque sa révolte et veut la détruire.",B2,3
"La vie est plus saine, l'air est pur et la vie est moins chère qu'en ville",B1,2
"Pour remédier à une suspicion d'endogénéité, plusieurs variables instrumentales potentielles sont proposées.",C1,4
"Pendant que Simon s'est levé pour la ramasser, le chat s'est assis dans le fauteuil.",A1,0
"Ce sera inoubliable, j'en suis sûr!",A1,0
Le chat a alors fait tomber la télécommande.,A1,0
S'il vous plaît.,A1,0
Il y a un quartier très agréable pour aller se balader,A1,0
"Ma soeur s'appelle Laura, elle a treize ans.",A1,0
Alors voici ta chambre.,A1,0
Des start-up développent des solutions sur le thème de la reconnaissance temps-réel de formes dans une vidéo.,C1,4
"Le sans-gêne, la frime sont critiqués.",B2,3
L'approche des transformations socio-économiques est aussi perçue à travers l'évolution des activités et les mutations des structures démographiques qui aboutissent a de nouveaux contrastes géographiques.,C2,5
"Sur la table, il y a un chat noir, un petit livre, un vase, une assiette et un sac",A1,0
Nous buvons seulement de l'eau,A1,0
Il fumait un paquet de cigarettes par jour avant d'arrêter.,A2,1
Il est bizarre ce chien.,A1,0
"Nous bénéficions tous de la couverture de toutes sortes de bienfaisantes et ingénieuses assurances, mais plus nous avançons, plus le combat contre la précarité s'impose à nouveau.",C2,5
C'est aussi le moment idéal pour profiter de l'eau et aller nager à la mer ou à la piscine.,A1,0
"Moi, je veux aller au zoo et à l'aquarium. et manger des glaces.",A1,0
Je travaille dans une compagnie d'assistance médicale en tant que médecin consultant pour la partie Asie-Pacifique.,B2,3
"Aujourd'hui, la méthode est bien rodée.",B1,2
Il vint l'embrasser avant de rejoindre la cuisine.,A2,1
"Salut, moi c'est Laura.",A1,0
"Et c'étaient de longues discussions, des disputes interminables, au milieu desquelles je me glissais avec inquiétude et plaisir.",B2,3
"Le mardi ressemble au lundi sauf qu'il n'y a pas d'activité après l'école, David rentre chez lui pour faire ses devoirs et se reposer.",A2,1
J'espère que tu passes de bonnes vacances à Limoges.,A2,1
C'est la question que se pose Grégoire.,A2,1
"Trois français sur quatre sert favorables à ce que les pensions des fonctionnaires soient calculées sur les salaires des dix dernières années et non plus des six derniers mois comme aujourd'hui, contre 25 dans le privé",C2,5
"Ce constat s'appuie d'abord sur des observations sur des animaux dits ""axéniques"", dont la flore intestinale est absente (ce qui est le cas lorsque l'animal naît par césarienne).",C2,5
J'attends votre réponse. À bientôt.,A1,0
"Mes parents disent que l'île est très jolie : il y a de très belles plages, on va pouvoir nager.",A2,1
"Si nous savions employer correctement votre langue maternelle, nous trouverions du travail en un rien de temps.",B2,3
Je travaille de 9 heures à 12 heures.,A1,0
Vous procéderez au paiement sécurisé en ligne de l'opération.,B2,3
Ce peintre a été profondément choqué par la légèreté dans laquelle ce critique d'art a parlé de son oeuvre.,B2,3
Tu aimais te déguiser en princesse quand tu étais petite.,A2,1
"""L'écologie est une pensée complexe qui contextualise toujours et toujours saisit les interactions et les rétroactions.",C2,5
